ID,tip_r,indentation_depth,specimen_E,specimen_n,yield_stress,slope,slope_2,slope_3,work_total,work_elastic,work_plastic,work_ratio,curvature,curvature_linear,curvature_shift,h_ratio,norm_curvature,norm_curvature_linear,norm_curvature_shift,norm_slope,curvature_200,curvature_200_norm,curvature_200_norm_linear,curvature_200_norm_shift,work_total_trapz,work_elastic_trapz,work_plastic_trapz,work_ratio_trapz,alpha,exp,alpha_norm,exp_norm
7763,0.959,0.23,230944.0,0.033,3626.55,129698.4210602394,126198.62557909814,130452.75179691875,888.4608399100001,403.5736335370006,484.88720637299963,0.5457609211252552,122552.45396537356,16109.936698375193,-50.53266736833541,0.3880000000000001,0.6454817242636701,0.3689163797088391,-0.005031280116277039,2.9539745978719973,129147.54882787346,0.6355228783714417,0.3733272960945708,-0.002869905007556905,888.4608399100001,-403.5736335370006,1292.0344734470007,1.4542390788747448,4.575555745985572,1.9456556953395943e-06,0.9953608862371734,1.5334169384090843
7768,0.198,0.23,264852.5,0.245,2195.45,142165.14615402702,138976.60787089312,142593.18448883668,737.2734149639999,301.28421671000234,435.9891982539977,0.5913534781059296,141940.59329458803,7786.904276663256,-101.8254653370358,0.32,0.8264367592441635,0.1971242446489584,-0.011207373911384766,3.583136970834665,149366.26794715357,0.8344301223278253,0.1857519428019853,-0.010547082804810906,737.2734149639999,-301.28421671000234,1038.5576316740023,1.4086465218940705,4.422216868031749,2.2300629787934884e-06,1.0056558996994125,1.770636661553829
7769,0.797,0.23,222996.2,0.24,1917.33,123275.13701132633,120054.48248631894,123445.63172958976,743.50629035,310.8972547120003,432.60903563799974,0.581849866306245,112975.20610109756,11977.919715016811,-51.045592252265166,0.3540000000000001,0.6949797802690517,0.32036319972320965,-0.005935973262122992,3.288624344296509,118475.78795581283,0.68818199791389,0.3250342782946715,-0.0042783219209939286,743.50629035,-310.8972547120003,1054.4035450620004,1.4181501336937552,4.596688446083253,4.026285338684091e-06,0.9967649130564308,1.5926495486548355
7772,0.941,0.23,278460.4,0.188,3240.57,152679.75998702287,148349.7540307961,152903.05117468257,1035.75139712,473.1163997269998,562.6349973930004,0.5432143262924457,146140.99213019744,18312.60904104864,-62.02997862895256,0.3880000000000001,0.6562029753984695,0.3575102762685138,-0.005265166115363476,2.9652005975578613,153894.61322662196,0.6486662941451617,0.3627796547270386,-0.0032365290657284107,1035.75139712,-473.1163997269998,1508.8677968470001,1.4567856737075542,4.590951880883863,2.574515474370258e-06,0.9947500071165672,1.5468267909383062
7773,0.159,0.23,260604.8,0.308,3444.94,132260.61443028646,127957.08649880141,132615.81158115805,884.9167023130002,461.86726624699725,423.04943606600295,0.4780669581218594,164415.73538109544,10472.928368025163,-147.59693720686977,0.42200000000000004,0.8052431552692585,0.22300981029194333,-0.013664865587259623,2.8068351282586903,174867.44137232006,0.8173597362171795,0.2073533256615059,-0.0129804975676648,884.9167023130002,-461.86726624699725,1346.7839685599974,1.5219330418781407,4.425595294340732,2.135917944945357e-07,1.0077630612407364,1.7487753914501516
7774,0.627,0.23,225915.0,0.487,3690.87,111153.53757649471,104907.64682656062,111649.28837976222,1011.10598885,647.714717349995,363.39127150000513,0.3593997815336005,147696.45196707678,17692.632235347228,-126.45896506421856,0.5579999999999999,0.6725900453534102,0.35030391927725296,-0.010886151591894877,2.1827128195958068,157806.95002054918,0.6736229066687575,0.3461435511089858,-0.009567222599384728,1011.10598885,-647.714717349995,1658.8207061999951,1.6406002184663997,4.615130610722762,5.354565842019608e-07,1.0005509407844575,1.5811832145208595
7775,0.491,0.23,234781.7,0.3720000000000001,3017.82,119730.12496048187,114929.88019431199,120368.83481336225,903.92515165,494.879178183998,409.04597346600207,0.4525219513134918,145082.41923198552,13879.357606121708,-117.86027689770992,0.456,0.7229385269634111,0.3006963166802669,-0.011101927260733108,2.579412049672292,154286.38200603213,0.7253572191280863,0.29415077986575905,-0.00994068268130445,903.92515165,-494.879178183998,1398.804329833998,1.5474780486865078,4.6414560583689095,1.0138565975057008e-06,1.0023191213939702,1.6401554629069286
7781,0.384,0.23,83518.0,0.248,698.61,46253.6775124301,45102.494185102376,46492.192192192226,250.60398291200002,101.47991246100105,149.12407045099894,0.595058660753066,43817.47013458243,3286.0474735934035,-30.84583965414436,0.32,0.7696643261365798,0.2509574280049847,-0.010242240890108372,3.5189263299990015,46158.800761709186,0.7728890282216405,0.2457808749481968,-0.009384930986423436,250.60398291200002,-101.47991246100105,352.0838953730011,1.404941339246934,4.525727512967836,1.2678471825673163e-07,1.001367216010884,1.696545165835803
7782,0.594,0.23,161724.0,0.192,1421.81,90760.20031563939,88748.2027291325,90844.79697088397,496.74929190000006,196.49190795900088,300.2573839409992,0.604444513232328,81476.38537645401,7192.661852248989,-45.48181728869696,0.32,0.7347798216326271,0.2820247645240672,-0.00775367228879457,3.545060029943055,85643.49387029014,0.7336988536588714,0.2818552594228965,-0.006369612314268498,496.74929190000006,-196.49190795900088,693.241199859001,1.395555486767672,4.593008104903249,6.007158439307486e-07,0.9981333811457559,1.6463877346403608
7783,0.775,0.23,200938.0,0.2,1791.47,112304.3496641026,109782.73012463324,112484.05797101447,654.47466736,265.3053328100001,389.16933454999986,0.5946285684667053,100395.17825610325,10405.440638571212,-45.62531933135403,0.337,0.7000209571881576,0.3154501997751353,-0.006013789739870461,3.395139058315966,105331.00242040557,0.691974090764305,0.3184003390789347,-0.0042875069843477664,654.47466736,-265.3053328100001,919.78000017,1.4053714315332948,4.590724442219222,1.3710424740317972e-06,0.9969632727020401,1.5987423159957073
7784,0.996,0.23,125173.0,0.069,1462.12,72564.88654848225,70977.43044837943,72803.57749053401,441.20331256000014,177.75148866200016,263.45182389799993,0.5971211375757126,60775.3982852903,7960.6149311122,-19.140087675172534,0.337,0.6437942831310143,0.3666385300656945,-0.0038327260979964272,3.330019794058141,64106.50290697043,0.6369404070530092,0.37178936014449016,-0.0012317012274216663,441.20331256000014,-177.75148866200016,618.9548012220002,1.4028788624242874,4.52479396846605,3.806625092678301e-06,0.9921991419022133,1.5295806851944864
7785,0.404,0.23,168884.0,0.253,2388.29,88969.06466263172,86062.57026618755,89610.887175674,614.2397360400001,311.8068473281387,302.43288871186144,0.4923694625516162,101923.23066703387,8978.805430279168,-86.20561934588963,0.405,0.7398957736178869,0.2833923320947592,-0.01182979690226925,2.7880039901863207,108610.36343226752,0.7474101640346059,0.2743797552323011,-0.0106777435130382,614.2397360400001,-311.8068473281387,926.0465833681387,1.5076305374483838,4.628339075998978,2.7551499101653905e-06,1.0019997424954228,1.6639782551220823
7787,0.213,0.23,33366.0,0.173,551.26,17854.258179912296,17344.0436255807,17931.293129312915,117.62677415600001,58.10489431900081,59.52187983699919,0.5060232269743244,20545.239303549548,1594.8968293001017,-20.074048021622303,0.3880000000000001,0.7685215350122921,0.2593878327772241,-0.014194631543054254,2.8935746545430336,21884.42481411692,0.7772554666015941,0.24736148447246376,-0.013742814001537195,117.62677415600001,-58.10489431900081,175.73166847500084,1.4939767730256757,4.239798974994912,4.538937612203614e-07,1.0058581206125992,1.7050199522117044
7788,0.988,0.23,76098.0,0.045,1273.04,43034.461374750535,41938.22152186322,43261.96532696744,308.64143739,143.2567966480018,165.38464074199817,0.5358471699087436,40561.31351896133,5891.458874616563,-16.363506504543913,0.3880000000000001,0.6213548046037894,0.3923942802900363,-0.004738581993101922,2.8589832752517976,42873.23023337247,0.6131393519175858,0.39806655477285857,-0.002435546782298293,308.64143739,-143.2567966480018,451.89823403800176,1.4641528300912563,4.4606991337594595,7.809255163925355e-07,0.9945218152591327,1.5062965432155222
7789,0.369,0.23,100806.0,0.02,1969.67,55158.298173509385,53739.73778187313,55628.360662153114,363.1214918040001,175.176017524,187.94547428000004,0.5175828986223879,60448.183596911214,5296.4897815731265,-52.94908821745484,0.3880000000000001,0.7407110616657978,0.2821797726329449,-0.012265023863053968,2.925288235045844,64279.54656220609,0.7490408084165987,0.27537859997972125,-0.011513578370063213,363.1214918040001,-175.176017524,538.2975093280002,1.4824171013776122,4.570578609262734,1.6187224177942767e-06,1.001379935329973,1.6672603000859032
7790,0.257,0.23,74168.0,0.13699999999999998,1504.07,39139.616368286464,37928.132759212654,39166.91654172906,277.884930086,146.46885651900004,131.416073567,0.4729154385102109,47263.43628860722,3957.5644571170787,-46.99313332561114,0.42200000000000004,0.7533235853834432,0.27425618550904063,-0.014159078860361022,2.702076805690381,50431.803993041765,0.7625647423141854,0.26327941979098496,-0.013654762875804409,277.884930086,-146.46885651900004,424.35378660500015,1.5270845614897892,4.548906429876122,9.790566656715718e-08,1.0050866750769338,1.6863542655597683
7791,0.285,0.23,185734.0,0.155,4697.9,93904.96774647484,90254.8136316682,94560.22238630935,747.0347123000003,441.62467068490463,305.4100416150957,0.4088297860681562,125037.53623177404,10956.386397279824,-127.58105281146022,0.4730000000000001,0.7440148819315503,0.2834527650559868,-0.014350652290522722,2.409975486754897,134127.43708686266,0.755800895816544,0.2700430278189281,-0.013490252778517788,747.0347123000003,-441.62467068490463,1188.6593829849048,1.5911702139318438,4.6536107009755385,2.9662790747223793e-06,1.00456862917289,1.6758110372772212
7792,0.083,0.23,21538.0,0.214,683.48,10719.5101495054,10266.685584653882,10770.594855975654,91.06845444620005,58.23582135681508,32.83263308938496,0.3605269606148998,15481.263010725894,1336.813358818264,-19.7892750309919,0.507,0.7510971750051869,0.2819893453316013,-0.018149472696813596,2.245948491689853,16695.107024213932,0.767461501985168,0.2652339537893563,-0.018145860375921283,91.06845444620005,-58.23582135681508,149.30427580301512,1.6394730393851005,4.46622824933388,2.6359589285342104e-07,1.007809039900304,1.6953923633895018
7793,0.163,0.23,145740.0,0.212,5298.02,70125.30939786369,66771.44096479159,70461.49440249936,636.8931438650002,435.4943284371815,201.3988154278186,0.3162207308523145,106976.89100729511,9458.988487592034,-128.6183720985237,0.5579999999999999,0.7453942026111647,0.2865582436665874,-0.01694116985346664,2.106596431543619,115323.8800731116,0.7599282412824524,0.270159417413716,-0.0165444771486898,636.8931438650002,-435.4943284371815,1072.3874723021815,1.6837792691476856,4.650135194214675,4.1334702384736085e-06,1.0073070187961353,1.6843047724651499
7794,0.77,0.23,10000.0,0.4,300.0,5000.89507271466,4758.788093763901,5028.926724967687,53.06903272700001,36.64517641770368,16.42385630929633,0.3094809810042071,6546.78325167157,1105.6232931408904,-5.958730951665026,0.6090000000000001,0.5886914695649581,0.4322540950844466,-0.010128797564133268,1.9412825207267208,7019.323337105719,0.5849711240492992,0.4332551649602071,-0.008832012130330698,53.06903272700001,-36.64517641770368,89.71420914470369,1.6905190189957933,4.538743532527333,9.836667592222938e-09,0.9978595502007832,1.48782643222186
7795,0.579,0.23,24520.0,0.4370000000000001,36.8,14159.94887171796,13692.859432072593,14169.156188456252,50.703841228,13.831839176000042,36.87200205199996,0.7272033273810085,9194.88814748109,584.4002501573725,-2.777111285479386,0.21800000000000005,0.7916075270355795,0.21874898508256865,-0.004519613958636213,5.268602764688745,9485.367532228156,0.7827664476029529,0.22374107932637174,-0.003377514798404578,50.703841228,-13.831839176000042,64.53568040400005,1.2727966726189917,4.646954733175788,3.4210706781567704e-07,0.9958709854516796,1.7097487043330035
7796,0.5660000000000001,0.23,200940.0,0.353,1791.5,106718.53028456037,103468.58241792153,106812.96390508606,701.44775872,332.67258544261927,368.7751732773808,0.5257343382924492,112891.68595788414,10587.245350712135,-75.8956313942942,0.3880000000000001,0.7243431456775581,0.2953503791680841,-0.009205417049361692,2.9656091350165137,119104.02651130562,0.7235438057563847,0.2939176566123503,-0.008064409692679863,701.44775872,-332.67258544261927,1034.1203441626194,1.474265661707551,4.6205485333719025,7.055902853668238e-06,0.9997289880211696,1.6373642104798622
7797,0.28600000000000003,0.23,122030.0,0.417,1822.9,61721.419081047854,58827.231072104056,62089.6567200915,480.45951554200013,279.68570636906713,200.77380917293289,0.4178787237597795,80139.13500837058,7082.343289850837,-81.2663031781411,0.4730000000000001,0.741904366021462,0.2850705870561201,-0.014221915564844001,2.4618046172373167,85876.28057265049,0.7534226271199523,0.27284739210288217,-0.01344709694635835,480.45951554200013,-279.68570636906713,760.1452219110672,1.5821212762402206,4.613215033831313,1.6691959242543872e-06,1.00412312020943,1.673202754488788
7798,0.8859999999999999,0.23,100810.0,0.488,1969.7,50574.491090934316,47989.345950436276,50748.76935346372,510.49854861000006,336.79632640057497,173.70222220942506,0.34025997269215824,63511.187414709675,10485.300357059114,-49.47680996713348,0.5920000000000001,0.5934083970966796,0.4259478967502305,-0.008738751056037606,2.041678884900412,67802.81011388138,0.5872516078639467,0.4282572393422128,-0.007240332235782708,510.49854861000006,-336.79632640057497,847.2948750105751,1.6597400273078418,4.52521280912579,1.5935603921532382e-07,0.9972082041266648,1.4884399263404988
7799,0.98,0.23,145740.0,0.462,5298.0,69837.9610007773,65371.4887530804,70447.13824400111,830.1745920400001,633.2529961029917,196.92159593700833,0.2372050383439344,95587.14530348688,18214.88066713953,-79.91613753899139,0.6940000000000001,0.5571058409769084,0.4615690785062878,-0.008804748840367702,1.7582871945770433,102053.03120805293,0.5492133504580682,0.4667780955307437,-0.007566642169957394,830.1745920400001,-633.2529961029917,1463.427588142992,1.7627949616560656,4.532295764426928,2.761939114726192e-06,0.996200103889776,1.45151948914332
